id_	over/under	perc_associated_foreground	perc_associated_background	fold_enrichment_foreground_2_background	foreground_count	foreground_n	background_count	background_n	p_uncorrected	FDR	description	ANs_foreground
.GO:0050896	o	18.332	15.639	1.172	211	1151	180	1151	0.0958	1	response to stimulus	P00445, P00447, P02293, P02406, P02829, P02994, P03965, P04911, P05750, P06105, P06115, P06778, P07248, P07283, P07284, P07991, P09959, P10080, P11412, P11484, P11632, P11633, P12383, P12887, P13382, P13587, P14164, P15108, P15436, P15731, P15790, P15873, P15992, P16474, P16965, P17157, P17629, P17695, P18412, P18480, P18888, P19454, P19812, P20449, P21951, P21957, P21965, P22082, P22217, P22515, P22579, P22936, P22943, P23292, P23615, P25302, P25343, P25372, P25491, P25588, P25694, P26793, P29295, P29311, P29509, P31378, P31385, P31539, P31688, P32190, P32356, P32389, P32447, P32499, P32527, P32558, P32597, P32614, P32776, P32787, P33297, P33298, P33299, P33302, P33416, P33417, P33892, P34216, P34227, P34730, P34760, P35169, P35187, P35191, P35691, P35817, P36010, P36775, P38013, P38086, P38116, P38137, P38205, P38345, P38351, P38624, P38630, P38636, P38720, P38806, P38827, P38850, P38859, P38910, P38920, P39015, P39078, P39109, P39522, P39676, P39705, P39986, P40029, P40106, P40151, P40154, P40316, P40327, P40348, P40457, P40466, P40489, P40505, P40535, P40553, P40562, P40581, P41277, P41696, P41921, P43535, P43572, P43583, P43609, P46784, P46957, P47037, P47110, P48361, P48510, P48570, P49687, P53044, P53064, P53252, P53312, P53549, P53552, P53628, P53860, P54115, P54838, P60010, P61830, P80210, P80428, Q00416, Q00764, Q01389, Q01454, Q01939, Q02159, Q02336, Q02455, Q02890, Q03790, Q03833, Q03940, Q04002, Q04383, Q04401, Q04673, Q04792, Q04947, Q05166, Q05515, Q05543, Q05948, Q06337, Q06624, Q06704, Q07457, Q07478, Q07540, Q07551, Q07794, Q08421, Q08422, Q08649, Q08822, Q12114, Q12118, Q12154, Q12159, Q12230, Q12377, Q12402, Q12433, Q12449, Q12458, Q99383
.GO:0022414	o	5.995	5.126	1.169	69	1151	59	1151	0.413	1	reproductive process	P01120, P02309, P06105, P06778, P06786, P06787, P07560, P13382, P13574, P14832, P15790, P15873, P16474, P16649, P17536, P19454, P20050, P21576, P21965, P22579, P24280, P25343, P26793, P29295, P29311, P31111, P32380, P32561, P32597, P33309, P34730, P35169, P35177, P35187, P36124, P38086, P38255, P38806, P38827, P38859, P38911, P38920, P38934, P39001, P39073, P40316, P40466, P40562, P47037, P51979, P53075, P53865, P54113, P60010, P61830, Q03281, Q03707, Q03868, Q05040, Q05812, Q07457, Q07878, Q12114, Q12154, Q12348, Q12363, Q12508, Q2V2Q1, Q3E705
....GO:0005743	o	3.041	2.606	1.167	35	1151	30	1151	0.615	1	mitochondrial inner membrane	P00830, P04037, P04710, P07275, P0CS91, P11914, P16622, P18239, P19882, P32340, P36112, P36147, P38087, P38300, P38523, P38988, P39925, P40012, P40202, P40961, P42949, P43594, P48360, P49017, P53193, P53318, Q01852, Q01926, Q02776, Q04013, Q05779, Q06493, Q07540, Q07914, Q08179
......GO:0006402	o	2.433	2.085	1.167	28	1151	24	1151	0.674	1	mRNA catabolic process	P05453, P07260, P22147, P24783, P25555, P33201, P33309, P38336, P38801, P38996, P39073, P39517, P41812, P47047, P48240, P53063, P53272, P53617, P53725, P53833, P53905, Q02555, Q02792, Q08162, Q12149, Q12514, Q12692, Q99383
.......GO:0000956	o	2.433	2.085	1.167	28	1151	24	1151	0.674	1	nuclear-transcribed mRNA catabolic process	P05453, P07260, P22147, P24783, P25555, P33201, P33309, P38336, P38801, P38996, P39073, P39517, P41812, P47047, P48240, P53063, P53272, P53617, P53725, P53833, P53905, Q02555, Q02792, Q08162, Q12149, Q12514, Q12692, Q99383
.......GO:0008033	o	2.433	2.085	1.167	28	1151	24	1151	0.674	1	tRNA processing	P15565, P15646, P21269, P25374, P29295, P33399, P38205, P38336, P38793, P38996, P40825, P41812, P41814, P53072, P53617, P53833, P53905, P53914, Q00416, Q01329, Q02908, Q03774, Q06053, Q06406, Q08647, Q08686, Q12211, Q9URQ3
......GO:0009070	o	1.216	1.043	1.167	14	1151	12	1151	0.844	1	serine family amino acid biosynthetic process	P06106, P09624, P10869, P13663, P31116, P31373, P32389, P32582, P33330, P37291, P37292, P37303, P40510, Q02196
.....GO:0000049	o	1.216	1.043	1.167	14	1151	12	1151	0.844	1	tRNA binding	P09436, P10591, P10592, P15565, P15625, P33399, P38205, P40825, P46672, P48525, P53235, P53276, P53914, Q08162
....GO:0046364	o	1.216	1.043	1.167	14	1151	12	1151	0.844	1	monosaccharide biosynthetic process	P00358, P00359, P00360, P00560, P00924, P00925, P00942, P00950, P07283, P09201, P12709, P14540, P32327, P38140
......GO:0009084	o	1.216	1.043	1.167	14	1151	12	1151	0.844	1	glutamine family amino acid biosynthetic process	P00890, P03965, P07259, P07262, P07275, P07991, P21954, P28241, P28834, P32264, P32288, P54885, Q01217, Q04728
....GO:0014070	o	0.608	0.521	1.167	7	1151	6	1151	1	1	response to organic cyclic compound	P02406, P07991, P12383, P32527, P33302, P33892, P43535
......GO:1903725	o	0.608	0.521	1.167	7	1151	6	1151	1	1	regulation of phospholipid metabolic process	P17157, P21957, P24280, P31385, P39001, P40075, Q03833
......GO:0006544	o	0.608	0.521	1.167	7	1151	6	1151	1	1	glycine metabolic process	P09624, P37291, P37292, P37303, P39726, P48015, P49095
....GO:0033180	o	0.608	0.521	1.167	7	1151	6	1151	1	1	proton-transporting V-type ATPase, V1 domain	P16140, P17255, P22203, P31412, P39111, P41807, P48836
....GO:0000221	o	0.608	0.521	1.167	7	1151	6	1151	1	1	vacuolar proton-transporting V-type ATPase, V1 domain	P16140, P17255, P22203, P31412, P39111, P41807, P48836
...GO:0033178	o	0.608	0.521	1.167	7	1151	6	1151	1	1	proton-transporting two-sector ATPase complex, catalytic domain	P16140, P17255, P22203, P31412, P39111, P41807, P48836
....GO:0031503	o	0.608	0.521	1.167	7	1151	6	1151	1	1	protein complex localization	P25554, P38116, P40327, P43583, P49687, Q02821, Q12751
......GO:0009092	o	0.608	0.521	1.167	7	1151	6	1151	1	1	homoserine metabolic process	P08465, P10869, P13663, P17423, P31116, P31373, P32582
.....GO:0006573	o	0.608	0.521	1.167	7	1151	6	1151	1	1	valine metabolic process	P06168, P07342, P09624, P38787, P38891, P39522, P47176
...GO:0016705	o	0.608	0.521	1.167	7	1151	6	1151	1	1	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen	P21147, P32353, P39676, P39956, P47120, P53318, Q03833
.....GO:0051130	o	3.649	3.128	1.167	42	1151	36	1151	0.565	1	positive regulation of cellular component organization	P02829, P07248, P09959, P14832, P15891, P17891, P22147, P23293, P23301, P25694, P28707, P29295, P31378, P32445, P32447, P32499, P32521, P32558, P33297, P33298, P33299, P35817, P38351, P38827, P40327, P40466, P40489, P40517, P41896, P41920, P42073, P47117, P53165, P53168, P53267, P53549, P89105, Q01939, Q02336, Q05933, Q06440, Q06697
......GO:0000027	o	1.825	1.564	1.167	21	1151	18	1151	0.747	1	ribosomal large subunit assembly	P04449, P04456, P05317, P05739, P0C0W9, P0CH08, P0CX53, P14126, P26321, P32892, P33201, P36160, P38803, P38805, P38883, P41805, P53875, Q02326, Q05942, Q08237, Q12080
.....GO:0031329	o	1.825	1.564	1.167	21	1151	18	1151	0.747	1	regulation of cellular catabolic process	P00950, P04147, P07248, P0C0X0, P17157, P22147, P25502, P32561, P33297, P33298, P33299, P35169, P38199, P39956, P40327, P43572, P43583, P53549, Q01939, Q06671, Q08649
...GO:0030529	o	23.805	20.417	1.166	274	1151	235	1151	0.0563	1	intracellular ribonucleoprotein complex	P02406, P02407, P02994, P04147, P04449, P04456, P05317, P05453, P05737, P05738, P05739, P05740, P05744, P05747, P05748, P05749, P05750, P05755, P05756, P05759, P06105, P06634, P07253, P07260, P07264, P07280, P07283, P07284, P09064, P0C0T4, P0C0W1, P0C0W9, P0C0X0, P0C2H6, P0C2H8, P0CH08, P0CX23, P0CX25, P0CX29, P0CX31, P0CX33, P0CX35, P0CX37, P0CX39, P0CX41, P0CX43, P0CX45, P0CX47, P0CX49, P0CX53, P0CX55, P0CX84, P10080, P10081, P10591, P10592, P10659, P10664, P10962, P11484, P12385, P12687, P12945, P14066, P14120, P14126, P15646, P15992, P16140, P16521, P17076, P17558, P19358, P19955, P20053, P20095, P20424, P20447, P20448, P20449, P21560, P22147, P22354, P23248, P23301, P24384, P25443, P25555, P25567, P25582, P25694, P26321, P26783, P26784, P26785, P28004, P28320, P28817, P29295, P29311, P29453, P29547, P32324, P32342, P32495, P32497, P32527, P32582, P32589, P32639, P32861, P32892, P32911, P33201, P33203, P33322, P33399, P33411, P33442, P33750, P33892, P34167, P34247, P34760, P35194, P35691, P35997, P36008, P36049, P36080, P36084, P36421, P36534, P38011, P38199, P38249, P38282, P38333, P38336, P38431, P38687, P38701, P38754, P38768, P38779, P38788, P38805, P38828, P38882, P38934, P38961, P39015, P39517, P39676, P39715, P39730, P39744, P39935, P39938, P39952, P40007, P40010, P40018, P40055, P40069, P40078, P40160, P40212, P40457, P40525, P40693, P41057, P41058, P41805, P41812, P42846, P43535, P43586, P45978, P46655, P46672, P46784, P46947, P46990, P47077, P47083, P47089, P48164, P48234, P48589, P49166, P49167, P53075, P53136, P53163, P53221, P53235, P53254, P53261, P53276, P53297, P53741, P53742, P53743, P53833, P53854, P53875, P53883, P53905, P53914, P53927, P53941, P89886, Q00916, Q01163, Q01560, Q01662, Q01855, Q02326, Q02455, Q02753, Q02775, Q02892, Q02950, Q03195, Q03338, Q03532, Q03690, Q03799, Q03973, Q04067, Q04217, Q04347, Q04500, Q04600, Q04660, Q04693, Q05022, Q05775, Q05942, Q06106, Q06177, Q06287, Q06406, Q06411, Q06506, Q06511, Q06631, Q06679, Q07478, Q07953, Q08208, Q08687, Q08689, Q08746, Q08925, Q08965, Q08972, Q12136, Q12186, Q12220, Q12309, Q12389, Q12460, Q12499, Q12513, Q12514, Q12672, Q12754, Q3E705, Q3E754, Q6Q547, Q99207, Q99383
..GO:1990904	o	23.805	20.417	1.166	274	1151	235	1151	0.0563	1	ribonucleoprotein complex	P02406, P02407, P02994, P04147, P04449, P04456, P05317, P05453, P05737, P05738, P05739, P05740, P05744, P05747, P05748, P05749, P05750, P05755, P05756, P05759, P06105, P06634, P07253, P07260, P07264, P07280, P07283, P07284, P09064, P0C0T4, P0C0W1, P0C0W9, P0C0X0, P0C2H6, P0C2H8, P0CH08, P0CX23, P0CX25, P0CX29, P0CX31, P0CX33, P0CX35, P0CX37, P0CX39, P0CX41, P0CX43, P0CX45, P0CX47, P0CX49, P0CX53, P0CX55, P0CX84, P10080, P10081, P10591, P10592, P10659, P10664, P10962, P11484, P12385, P12687, P12945, P14066, P14120, P14126, P15646, P15992, P16140, P16521, P17076, P17558, P19358, P19955, P20053, P20095, P20424, P20447, P20448, P20449, P21560, P22147, P22354, P23248, P23301, P24384, P25443, P25555, P25567, P25582, P25694, P26321, P26783, P26784, P26785, P28004, P28320, P28817, P29295, P29311, P29453, P29547, P32324, P32342, P32495, P32497, P32527, P32582, P32589, P32639, P32861, P32892, P32911, P33201, P33203, P33322, P33399, P33411, P33442, P33750, P33892, P34167, P34247, P34760, P35194, P35691, P35997, P36008, P36049, P36080, P36084, P36421, P36534, P38011, P38199, P38249, P38282, P38333, P38336, P38431, P38687, P38701, P38754, P38768, P38779, P38788, P38805, P38828, P38882, P38934, P38961, P39015, P39517, P39676, P39715, P39730, P39744, P39935, P39938, P39952, P40007, P40010, P40018, P40055, P40069, P40078, P40160, P40212, P40457, P40525, P40693, P41057, P41058, P41805, P41812, P42846, P43535, P43586, P45978, P46655, P46672, P46784, P46947, P46990, P47077, P47083, P47089, P48164, P48234, P48589, P49166, P49167, P53075, P53136, P53163, P53221, P53235, P53254, P53261, P53276, P53297, P53741, P53742, P53743, P53833, P53854, P53875, P53883, P53905, P53914, P53927, P53941, P89886, Q00916, Q01163, Q01560, Q01662, Q01855, Q02326, Q02455, Q02753, Q02775, Q02892, Q02950, Q03195, Q03338, Q03532, Q03690, Q03799, Q03973, Q04067, Q04217, Q04347, Q04500, Q04600, Q04660, Q04693, Q05022, Q05775, Q05942, Q06106, Q06177, Q06287, Q06406, Q06411, Q06506, Q06511, Q06631, Q06679, Q07478, Q07953, Q08208, Q08687, Q08689, Q08746, Q08925, Q08965, Q08972, Q12136, Q12186, Q12220, Q12309, Q12389, Q12460, Q12499, Q12513, Q12514, Q12672, Q12754, Q3E705, Q3E754, Q6Q547, Q99207, Q99383
..GO:0036094	o	25.195	21.633	1.165	290	1151	249	1151	0.0489	1	small molecule binding	P00358, P00359, P00360, P00498, P00549, P00560, P00815, P00830, P00927, P00958, P01120, P01123, P02829, P02994, P03965, P04801, P04802, P04803, P04806, P04807, P05030, P05453, P06106, P06169, P06634, P06738, P06786, P07170, P07244, P07245, P07251, P07259, P07263, P07278, P07284, P07342, P07560, P07806, P07991, P08566, P09435, P09436, P09440, P09624, P09950, P0C2I9, P0CS91, P10081, P10591, P10592, P10659, P10869, P11076, P11412, P11484, P12612, P12684, P13188, P13382, P13587, P13663, P14682, P15108, P15180, P15424, P15436, P15454, P15624, P15625, P15700, P15731, P15790, P16120, P16140, P16474, P16521, P16550, P16861, P16862, P17157, P17255, P17423, P17709, P18562, P19358, P19454, P19882, P20095, P20424, P20447, P20448, P20449, P20967, P21269, P21373, P21576, P21951, P21954, P21965, P22082, P22138, P22515, P23292, P23293, P23542, P24384, P24783, P25039, P25371, P25374, P25379, P25491, P25694, P26637, P27616, P28241, P28263, P28273, P28274, P28777, P28834, P29295, P29468, P30624, P31116, P31373, P31412, P31539, P32190, P32264, P32288, P32324, P32327, P32377, P32457, P32462, P32463, P32468, P32582, P32589, P32590, P32597, P32639, P32657, P32892, P32939, P33297, P33298, P33299, P33302, P33416, P35169, P35187, P35191, P36009, P36010, P36013, P36018, P36059, P36421, P36775, P37291, P37292, P38075, P38086, P38088, P38112, P38116, P38144, P38197, P38219, P38431, P38523, P38625, P38630, P38689, P38705, P38707, P38708, P38787, P38788, P38859, P38910, P38920, P38972, P39002, P39073, P39077, P39078, P39079, P39109, P39517, P39676, P39730, P39925, P39954, P39976, P39986, P40010, P40024, P40151, P40160, P40327, P40348, P40413, P40495, P40510, P40562, P40825, P40970, P41896, P41921, P41940, P42938, P43535, P43585, P46655, P46681, P47037, P47039, P47047, P47075, P47079, P47117, P47119, P47143, P48525, P49089, P51979, P52488, P52893, P52910, P53063, P53090, P53312, P53318, P53549, P53598, P53742, P53852, P53914, P54838, P54885, P60010, P80210, Q00055, Q00416, Q00711, Q00955, Q01163, Q01217, Q01389, Q01574, Q01802, Q01852, Q01939, Q02159, Q02196, Q02725, Q02892, Q02961, Q03195, Q03434, Q03532, Q03558, Q03940, Q04178, Q04217, Q04344, Q04409, Q04500, Q04792, Q05471, Q05506, Q06053, Q06178, Q06218, Q06685, Q07478, Q08965, Q08972, Q12109, Q12149, Q12154, Q12265, Q12335, Q12389, Q12472, Q12480, Q99287
....GO:0003723	o	19.114	16.421	1.164	220	1151	189	1151	0.102	1	RNA binding	P00359, P02406, P02994, P04147, P04449, P04456, P04802, P05317, P05453, P05737, P05738, P05739, P05748, P05749, P05750, P05755, P05756, P06105, P06634, P07260, P09064, P09436, P0C0W9, P0C0X0, P0C2I9, P0CX23, P0CX35, P0CX41, P0CX43, P0CX45, P0CX47, P0CX49, P0CX53, P0CX55, P0CX84, P10080, P10081, P10591, P10592, P10664, P12385, P14120, P14126, P15424, P15565, P15624, P15625, P15646, P15705, P15992, P16521, P16862, P17076, P17505, P20053, P20095, P20424, P20447, P20448, P20449, P21269, P22147, P23301, P24384, P24783, P25039, P25443, P25555, P25567, P26321, P26783, P26784, P26785, P27476, P27692, P28241, P28834, P29453, P29468, P29547, P32264, P32324, P32342, P32419, P32471, P32495, P32497, P32892, P32911, P33201, P33203, P33322, P33399, P34167, P36008, P36009, P36036, P36080, P36084, P36160, P37838, P38112, P38137, P38199, P38205, P38249, P38282, P38333, P38336, P38431, P38687, P38701, P38754, P38779, P38801, P38804, P38805, P38827, P38828, P38882, P38934, P38996, P39517, P39730, P39927, P39935, P39938, P40010, P40018, P40040, P40046, P40212, P40525, P40693, P40825, P41805, P41812, P41814, P42073, P43586, P45976, P45978, P46672, P46784, P47047, P47077, P47089, P48240, P48525, P49166, P49167, P49687, P52918, P53063, P53064, P53072, P53221, P53235, P53254, P53261, P53276, P53617, P53725, P53741, P53743, P53875, P53883, P53905, P53914, P53927, P53941, P89886, Q00916, Q01329, Q01560, Q01662, Q01855, Q02326, Q02555, Q02792, Q03195, Q03434, Q03532, Q03690, Q04067, Q04217, Q04600, Q04660, Q04693, Q05022, Q05775, Q06106, Q06218, Q06224, Q06287, Q06344, Q06406, Q06506, Q07478, Q07953, Q08162, Q08208, Q08647, Q08925, Q08965, Q12080, Q12149, Q12159, Q12186, Q12211, Q12220, Q12389, Q12460, Q12472, Q12499, Q12754, Q6Q547, Q99207, Q99216, Q99383
...GO:0043231	o	42.137	36.229	1.163	485	1151	417	1151	0.00422	0.157	intracellular membrane-bounded organelle	O14467, P00358, P00359, P00360, P00445, P00447, P00560, P00890, P00924, P00925, P00927, P00942, P00950, P01120, P01123, P02406, P02994, P03871, P03872, P04037, P04147, P04802, P04803, P04806, P04807, P04840, P05453, P05750, P05759, P06105, P06115, P06168, P06169, P06208, P06634, P06778, P06786, P06843, P07213, P07245, P07248, P07251, P07256, P07257, P07260, P07262, P07263, P07278, P07342, P07806, P07991, P08417, P08524, P09440, P09798, P09938, P09959, P0C0W9, P0C2I9, P0C5N3, P0CH08, P0CS91, P0CT05, P10591, P10592, P10664, P11076, P11632, P11633, P12383, P12684, P12709, P12887, P13188, P13393, P13574, P13712, P14164, P14540, P14682, P14832, P14922, P15019, P15108, P15565, P15700, P15873, P15992, P16387, P16474, P16547, P16550, P16649, P16861, P16862, P16965, P17106, P17157, P17442, P17505, P17695, P17898, P18412, P18480, P18888, P19882, P20050, P20134, P20449, P21243, P21269, P21560, P21576, P21954, P21957, P22035, P22082, P22134, P22141, P22147, P22217, P22515, P22936, P23180, P23292, P23293, P23542, P23615, P24280, P24783, P25037, P25039, P25087, P25357, P25372, P25374, P25375, P25451, P25502, P25555, P25582, P25694, P25719, P26321, P26793, P27476, P27692, P28004, P28239, P28241, P28707, P28817, P29055, P29295, P29311, P29547, P30822, P31378, P31383, P31412, P31539, P32190, P32340, P32342, P32379, P32380, P32389, P32419, P32432, P32445, P32447, P32454, P32463, P32473, P32496, P32521, P32563, P32565, P32591, P32597, P32776, P32898, P32939, P33203, P33399, P33891, P34161, P34219, P34227, P34730, P35169, P35189, P35691, P35723, P36008, P36013, P36015, P36018, P36036, P36047, P36053, P36136, P36141, P36149, P36421, P37292, P37302, P38071, P38074, P38086, P38087, P38088, P38116, P38121, P38122, P38137, P38140, P38153, P38157, P38197, P38198, P38205, P38255, P38264, P38281, P38282, P38333, P38351, P38624, P38626, P38630, P38687, P38705, P38768, P38777, P38801, P38803, P38804, P38806, P38828, P38833, P38845, P38850, P38858, P38859, P38879, P38883, P38884, P38934, P38996, P39010, P39015, P39111, P39520, P39521, P39522, P39533, P39705, P39715, P39726, P39744, P39927, P39956, P39959, P39968, P39976, P39979, P39986, P40002, P40007, P40010, P40019, P40024, P40046, P40053, P40069, P40075, P40078, P40081, P40106, P40151, P40160, P40161, P40202, P40316, P40317, P40327, P40348, P40466, P40489, P40495, P40505, P40506, P40517, P40535, P40553, P40562, P40825, P40961, P41277, P41696, P41813, P41814, P41920, P41921, P42073, P42938, P43577, P43579, P43583, P43585, P43588, P46367, P46655, P46947, P46956, P46957, P47006, P47019, P47037, P47039, P47047, P47075, P47119, P47120, P47148, P47176, P48015, P48510, P48525, P48570, P49095, P49723, P50104, P51979, P52488, P52553, P52893, P52910, P52918, P53040, P53044, P53063, P53064, P53072, P53075, P53081, P53082, P53114, P53165, P53184, P53193, P53199, P53219, P53261, P53297, P53312, P53313, P53438, P53549, P53551, P53552, P53598, P53617, P53628, P53725, P53742, P53833, P53889, P53909, P53927, P53946, P53981, P54115, P80428, P89105, Q00055, Q00416, Q00711, Q01448, Q01454, Q01560, Q01574, Q01802, Q01939, Q01976, Q02046, Q02486, Q02642, Q02647, Q02725, Q02792, Q02821, Q02890, Q02908, Q02961, Q03012, Q03063, Q03195, Q03330, Q03362, Q03373, Q03434, Q03558, Q03774, Q03833, Q03940, Q03973, Q04002, Q04013, Q04170, Q04178, Q04347, Q04545, Q04947, Q05040, Q05123, Q05471, Q05506, Q05635, Q05905, Q05933, Q05958, Q06103, Q06177, Q06178, Q06205, Q06287, Q06338, Q06449, Q06494, Q06505, Q06508, Q06624, Q06629, Q06697, Q06704, Q07540, Q07551, Q07794, Q07878, Q07953, Q08162, Q08237, Q08421, Q08422, Q08647, Q08686, Q08687, Q08742, Q08822, Q08887, Q08923, Q08925, Q08965, Q08972, Q08981, Q12018, Q12020, Q12080, Q12122, Q12136, Q12149, Q12154, Q12156, Q12166, Q12186, Q12211, Q12287, Q12305, Q12306, Q12363, Q12402, Q12472, Q12480, Q12495, Q12504, Q12508, Q12513, Q12514, Q12754, Q2V2Q1, Q99216, Q99287, Q99383
...GO:0009408	o	2.520	2.172	1.160	29	1151	25	1151	0.68	1	response to heat	P07991, P09959, P15108, P15731, P15992, P20449, P21965, P22579, P22943, P25302, P25491, P31385, P31539, P31688, P32499, P33416, P34760, P35169, P35191, P36775, P39705, P40505, P53252, Q00764, Q05166, Q12118, Q12154, Q12230, Q12449
.GO:0043226	o	55.517	47.871	1.160	639	1151	551	1151	0.000283	0.0187	organelle	O14467, P00358, P00359, P00360, P00445, P00447, P00560, P00890, P00924, P00925, P00927, P00942, P00950, P01120, P01123, P02406, P02994, P03871, P03872, P04037, P04147, P04802, P04803, P04806, P04807, P04840, P05453, P05750, P05755, P05756, P05759, P06105, P06115, P06168, P06169, P06208, P06634, P06778, P06786, P06843, P07149, P07213, P07245, P07248, P07251, P07253, P07256, P07257, P07260, P07262, P07263, P07264, P07278, P07283, P07284, P07342, P07560, P07806, P07991, P08417, P08524, P09440, P09624, P09798, P09938, P09959, P0C0W9, P0C2I9, P0C5N3, P0CH08, P0CS91, P0CT05, P0CX33, P0CX37, P10080, P10081, P10591, P10592, P10659, P10664, P10962, P10964, P11076, P11632, P11633, P12383, P12385, P12684, P12709, P12887, P12945, P13188, P13393, P13574, P13712, P14066, P14164, P14540, P14682, P14832, P14922, P15019, P15108, P15424, P15565, P15646, P15700, P15873, P15992, P16140, P16387, P16474, P16521, P16547, P16550, P16649, P16861, P16862, P16965, P17106, P17157, P17442, P17505, P17695, P17898, P18412, P18480, P18888, P19262, P19358, P19414, P19882, P19955, P20050, P20134, P20447, P20448, P20449, P20967, P21243, P21269, P21560, P21576, P21954, P21957, P22035, P22082, P22134, P22141, P22147, P22217, P22515, P22936, P22943, P23180, P23292, P23293, P23301, P23542, P23615, P24280, P24783, P25037, P25039, P25087, P25357, P25372, P25374, P25375, P25379, P25443, P25451, P25502, P25555, P25567, P25582, P25588, P25627, P25694, P25719, P26321, P26793, P27476, P27692, P28004, P28239, P28241, P28707, P28777, P28817, P28834, P29055, P29295, P29311, P29547, P30624, P30822, P31378, P31383, P31412, P31539, P32074, P32190, P32324, P32340, P32342, P32379, P32380, P32389, P32419, P32432, P32445, P32447, P32454, P32457, P32463, P32468, P32473, P32496, P32497, P32504, P32521, P32527, P32563, P32565, P32571, P32582, P32583, P32591, P32597, P32776, P32787, P32861, P32892, P32898, P32939, P33201, P33203, P33322, P33333, P33399, P33750, P33891, P33892, P34161, P34167, P34219, P34227, P34247, P34730, P35169, P35187, P35189, P35194, P35691, P35723, P36008, P36009, P36013, P36015, P36018, P36036, P36047, P36049, P36053, P36080, P36136, P36141, P36149, P36160, P36421, P37292, P37302, P37838, P38071, P38074, P38086, P38087, P38088, P38112, P38116, P38121, P38122, P38137, P38139, P38140, P38153, P38157, P38197, P38198, P38199, P38205, P38249, P38255, P38264, P38281, P38282, P38333, P38351, P38624, P38626, P38630, P38687, P38705, P38768, P38777, P38779, P38801, P38803, P38804, P38805, P38806, P38828, P38833, P38845, P38850, P38858, P38859, P38879, P38882, P38883, P38884, P38911, P38934, P38961, P38996, P39010, P39015, P39111, P39517, P39520, P39521, P39522, P39533, P39676, P39705, P39715, P39726, P39730, P39744, P39927, P39935, P39956, P39959, P39968, P39976, P39979, P39986, P40002, P40007, P40010, P40019, P40024, P40046, P40053, P40055, P40069, P40075, P40078, P40081, P40106, P40151, P40160, P40161, P40202, P40316, P40317, P40327, P40348, P40466, P40470, P40489, P40493, P40495, P40505, P40506, P40517, P40535, P40553, P40562, P40693, P40825, P40961, P41277, P41696, P41810, P41813, P41814, P41920, P41921, P42073, P42846, P42938, P43535, P43555, P43577, P43579, P43583, P43585, P43586, P43588, P45978, P46367, P46655, P46672, P46947, P46956, P46957, P47006, P47019, P47037, P47039, P47047, P47075, P47077, P47089, P47119, P47120, P47148, P47176, P48015, P48164, P48234, P48240, P48510, P48525, P48570, P49095, P49723, P50104, P51979, P52488, P52553, P52893, P52910, P52918, P53040, P53044, P53063, P53064, P53072, P53075, P53081, P53082, P53114, P53136, P53141, P53148, P53163, P53165, P53168, P53184, P53193, P53199, P53219, P53235, P53252, P53254, P53261, P53276, P53297, P53312, P53313, P53438, P53549, P53551, P53552, P53598, P53617, P53628, P53725, P53741, P53742, P53743, P53833, P53860, P53883, P53889, P53905, P53909, P53914, P53927, P53946, P53981, P54115, P69771, P80428, P89105, P89886, Q00055, Q00416, Q00711, Q01080, Q01448, Q01454, Q01560, Q01574, Q01662, Q01802, Q01939, Q01976, Q02046, Q02486, Q02555, Q02642, Q02647, Q02724, Q02725, Q02792, Q02821, Q02890, Q02892, Q02908, Q02961, Q03012, Q03048, Q03063, Q03195, Q03280, Q03330, Q03362, Q03373, Q03434, Q03532, Q03558, Q03690, Q03774, Q03833, Q03940, Q03973, Q04002, Q04013, Q04031, Q04067, Q04170, Q04178, Q04217, Q04225, Q04347, Q04500, Q04545, Q04600, Q04947, Q05022, Q05040, Q05123, Q05471, Q05506, Q05635, Q05775, Q05905, Q05933, Q05942, Q05958, Q06103, Q06106, Q06177, Q06178, Q06205, Q06214, Q06218, Q06287, Q06338, Q06344, Q06406, Q06411, Q06449, Q06494, Q06505, Q06506, Q06508, Q06511, Q06624, Q06629, Q06631, Q06679, Q06685, Q06697, Q06704, Q07478, Q07540, Q07551, Q07794, Q07878, Q07953, Q08162, Q08208, Q08237, Q08421, Q08422, Q08647, Q08686, Q08687, Q08689, Q08742, Q08746, Q08822, Q08887, Q08923, Q08925, Q08965, Q08972, Q08981, Q12018, Q12020, Q12080, Q12122, Q12136, Q12149, Q12154, Q12156, Q12166, Q12186, Q12211, Q12220, Q12247, Q12287, Q12305, Q12306, Q12329, Q12363, Q12389, Q12402, Q12460, Q12472, Q12480, Q12495, Q12499, Q12504, Q12508, Q12513, Q12514, Q12754, Q2V2Q1, Q3E705, Q99207, Q99216, Q99287, Q99383
